        Fuel  $3,149 $3,243 $3,340 $3,441 $3,544 2023 "Acura MDX 4dr SUV AWD" "3.5L 6cyl 10A" 53016
   Insurance $1,347 $1,394 $1,443 $1,493 $1,546 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
 Maintenance    $34   $521   $516 $2,107   $976 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
     Repairs     $0     $0     $0   $365   $556 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
Taxes & Fees $3,207   $229   $205   $186   $186 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
   Financing $4,022 $3,277 $2,459 $1,560   $571 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
Depreciation $9,719 $4,463 $3,646 $4,087 $3,570 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
        Fuel $3,008 $3,098 $3,191 $3,287 $3,385 2023 "Acura MDX 4dr SUV" "3.5L 6cyl 10A" 50843
   Insurance  $1,365 $1,413 $1,462 $1,513 $1,566 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
 Maintenance     $61   $704   $345 $3,243 $1,023 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
     Repairs      $0     $0     $0   $462   $707 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
Taxes & Fees  $4,303   $307   $275   $249   $249 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
   Financing  $5,400 $4,400 $3,302 $2,094   $768 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
Depreciation $13,852 $5,878 $4,804 $5,382 $4,702 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
        Fuel  $3,479 $3,584 $3,691 $3,802 $3,916 2023 "Acura MDX Type S 4dr SUV AWD" "3.0L 6cyl Turbo 10A" 68268
   Insurance  $1,231 $1,274 $1,319 $1,365 $1,413 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
 Maintenance     $96   $636   $393 $2,060 $1,883 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
     Repairs      $0     $0     $0   $419   $640 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
Taxes & Fees  $2,962   $211   $189   $172   $172 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
   Financing  $3,713 $3,026 $2,270 $1,440   $528 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
Depreciation $11,610 $3,571 $2,917 $3,272 $2,858 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
        Fuel  $2,756 $2,839 $2,924 $3,012 $3,102 2023 "Acura RDX 4dr SUV w/Technology Package" "2.0L 4cyl Turbo 10A" 46943
   Insurance  $1,254 $1,298 $1,343 $1,390 $1,439 2023 "Acura RDX 4dr SUV AWD w/Technology Package" "2.0L 4cyl Turbo 10A" 48805
 Maintenance     $96   $636   $393 $2,162 $1,779 2023 "Acura RDX 4dr SUV AWD w/Technology Package" "2.0L 4cyl Turbo 10A" 48805
     Repairs      $0     $0     $0   $462   $707 2023 "Acura RDX 4dr SUV AWD w/Technology Package" "2.0L 4cyl Turbo 10A" 48805
